"CommentID","AuthorChannelID","AuthorDisplayName","Comment","PublishedAt"
"UgyPez1eU9EAJjaaDBR4AaABAg","UCEde3Lo-KMglzvAi-Hsb5LQ","Amy Rodriguez","❤️",2020-06-25 04:48:09
"Ugys2rPqZheOCVPTNCt4AaABAg","UCeqLt0cZo4KgKtcTemVrbQg","Marlene Rosas","When he cried I lost it 🥺",2020-06-25 04:48:08
"UgwVvvyEtm0QxrVM6Rt4AaABAg","UCetq3hV3hq8OQS4eZCiJ56A","Kayinna Straughter","I can't wait until baby boy is born",2020-06-25 04:47:41
"UgzUshVFoP9-_hxVdLd4AaABAg","UCnW7v0mkhzSZB-FVyJnUbcg","You Can do it","Never seen such youtubers who would do anything for the views.",2020-06-25 04:46:52
"UgzPQ8MtNTq7UGrrBSd4AaABAg","UCKov-hpx2JBYg2T1-Jbnbkw","Trhas Mogos","I love you ace family and baby boy",2020-06-25 04:46:46
"UgzZ-DXAHYV-7_K9DHd4AaABAg","UC3tTw6PtS8MUrS329scRruQ","Alondra Velasquez","U can see her nipple ♥️ congrats on the baby",2020-06-25 04:46:31
"UgzDmRFwXsunzuQvODB4AaABAg","UCSzqXbLw7NbEZp-dAF7Xgjg","BayArea 80","It’s a boy 👦",2020-06-25 04:46:26
"Ugyku7fxIc2dXJLFyjB4AaABAg","UCA5020EaC3xI0afljRP848w","sw4mpwat3r","Damn yall still exist 🥴",2020-06-25 04:46:20
"UgzwmZ7h66JtmyJTACZ4AaABAg","UCduaox3RQzW5_tj3rr9qQJg","Yesenia Morales","Did anyone else notice her nipple popping up ? 🤣",2020-06-25 04:45:30
"UgwQ9z0Qvt3H885bdY94AaABAg","UCHQBIL3mAomlm4uGRC9xqiQ","Destiny B","13:46😬 her Nipple u should have edit it! Out",2020-06-25 04:45:19
"UgzpMLgY0oLvzZGt6lN4AaABAg","UCDXcJp2srQBEDDorp2siFVg","J B","He really made that video all about him",2020-06-25 04:44:50
"UgzHrLUhXDqJuqFdJyJ4AaABAg","UCAe4W3xqQJi8qHLBT1yqHPw","Dackery 410","Not even 9 million views.
Austin probably projected it would be 20 million by now.
Lol.",2020-06-25 04:44:44
"UgwBi_rbxi-v07n_JzB4AaABAg","UCZ_708A8bjFVCBs6TCQKqbw","Briana Marylin","Seeing Austin’s reaction was such a beautiful sight 😭Austin such a great dad❤️❤️much love for your family",2020-06-25 04:44:33
"UgwEahn-nS5fwN6R0Np4AaABAg","UCTOwT-_HP-0vnnFVDEMXBFg","Aleisha Aalders","Congrats!!!! Im so happy for u guys!",2020-06-25 04:44:24
"UgwdkmL6lJX3qyFSV2l4AaABAg","UC50UzWpS5uJidPAthggDvYw","Kayla Hall","CONGRATULATIONS Catherine and Austin I can’t believe how far y’all have come it seems like it was just yesterday when y’all was doing your first Q&A and Elle was just born ❤️❤️",2020-06-25 04:43:47
"UgyuGSiBvCUnowDL4qV4AaABAg","UC5hPkkMm7M4S-9ENEgvPq1A","Melanie Santana-Sanchez","All those babies are so fucking cute. And Catherine will never be ugly in her life. lol god bless mama and the good genes!!!",2020-06-25 04:43:39
"UgymmCTFp5WZ25A3U394AaABAg","UCq0Fxj5e1UpeVkUIJ1PKjgA","———-——-","Aww another addition to ur beautiful family 🥺",2020-06-25 04:43:34
"UgxfV5rsqooysmrEsKt4AaABAg","UCbATZY-z05DDSSJb96iPZRQ","Ansa Mhrzn","Hey when r u going to upload the video of baby boy...even we can't wait to c it plz upload as soon as possible 😊😊😊",2020-06-25 04:43:25
"UgzzDaWJ8YYMxxpcXbZ4AaABAg","UCzzxoeq8VGbAFQzN188SPew","Unicorn Nari","Congrats Austin and Catherine and happy birthday to your beautiful son",2020-06-25 04:43:22
"Ugw-vs2rDtQEKQsGMGJ4AaABAg","UCiCfzKEs6u5aDLX5KQMBOCQ","Aisha Hassan","I don’t blame Austin because I felt like I was pushing too 😂😂😂😂",2020-06-25 04:43:04
"Ugx2dy5_UiwcB9gdmHN4AaABAg","UCqzT1yc7nP0Ce7k8mu9ccvg","Geor Gia","Such a beautiful and amazing moment. Catherine and her doctor made it seem very easy, congrats and welcome to the world little man!",2020-06-25 04:42:57
"UgxlG13n3sdir4qx2Kx4AaABAg","UCQk8uVCQk0eTxXrJZ-ITZxA","jdaks","hi",2020-06-25 04:42:39
"UgxlniBrscB6p76rMeJ4AaABAg","UC4S9ccrZHT2u_3uvMHG3YVg","Lisa Yvette","Awee 💕💕",2020-06-25 04:42:04
"UgxjkHaUVf6lN9KkSuF4AaABAg","UCAqst1VTKYlsh26JeHCvl0g","Shel0ve_me","My bday is in November 29",2020-06-25 04:41:49
"Ugyv87sE9JqYZ4tSpud4AaABAg","UC-NHVaMaPQIyp2SjbOpmJtQ","ronswife","When the nurse said “come meet your family” I lost it so beautiful. Beautifully done Catherine!",2020-06-25 04:41:29
"Ugx1KE_Gqq9uQ9K78PB4AaABAg","UCk-GO629kL4mG0agZzxWMdA","Kelsey Vasquez","Catherine and my mom had the same due date but my mom had her baby on Tuesday your video made me cry a little y’all have the cutest family❤️💙",2020-06-25 04:40:55
"UgwN5uXp5ZwBi3Nkw0N4AaABAg","UCL1t13VlAN4Ow1SPNY8BEMQ","Alexis Garcia","Austin made me fucking cry 😭😭😭😭😭😭",2020-06-25 04:40:38
"Ugx2V3yDMtbhrblYPHJ4AaABAg","UCy-2-ffAtXuCJ9mI7MeNMsQ","Serenity Humes","Done notification is on",2020-06-25 04:40:15
"UgxVuJgs8TK19pZva1F4AaABAg","UCdFDWSaIrfkyW4A7UbHb5rA","Brookie Kinard","They have blessing after blessing for them I'm so happy for them",2020-06-25 04:40:06
"UgwZIDuxA_H9dqKH6hd4AaABAg","UCCMOQ947LUiVfUzBjlcw41w","kirsty x","Congratulations to you all xx",2020-06-25 04:39:52
"UgzkE7cdwUXV3wixLR14AaABAg","UCPT9Rzv5vFK7pFa9wZUUCtg","NotWitty Studios","E",2020-06-25 04:39:45
"UgwGXVA0GbbGum1xabB4AaABAg","UCMk9JsqCM528Sd5TVA2FJ0Q","verdamin","everyone is here trying to get likes, I just want to say congratulations :)",2020-06-25 04:39:20
"UgytgkAvJOkztRVBEr94AaABAg","UCnw4sPx-2w_8MjuYw-LMFLA","Wyd JusttChillin","I hate the Ace Family but I had to see the birth of this baby",2020-06-25 04:39:18
"Ugz6J_9sKHn5wK4WW1h4AaABAg","UCtJm5Ak873FJIMQDDIXdKcw","Nick","You are a disgrace to the human race. You are exploiting your children and you have no real talents of your own. Delete your channel and pray that you will fade into obscurity",2020-06-25 04:38:53
"UgyA193o180SpsBDwm14AaABAg","UCZsCG9U0RjLwN6kQAPzqeVw","Pretty Girl Emilianaa","ain’t ya peep her nipple when she was pushingg💀",2020-06-25 04:38:48
"Ugy_K1Of-0pC12z-1zt4AaABAg","UCB7PAUQpJKElkz31cV5AnrA","Fiorella Zevallos","Catherine is such a strong women🥺 she did that all by HERSELF! I know for a fact that I  would want my husband see me deliver our baby.. I don’t know why Austin didn’t want to. I guess he’s just not man enough?🤷🏻‍♀️",2020-06-25 04:38:46
"UgxhKQEke56d7tN34aV4AaABAg","UC4GNCu0aT6LkPhZuPt-FF5Q","Trinity James","Okay but like this is random but, Who wants to be internet best friends??😘",2020-06-25 04:38:36
"UgwcVi3YF0nuh8v8MAx4AaABAg","UC2Ww-a3oNlaRq74iHrXUpog","Yesenia Ramirez","So did anyone come from tik tok 13:46🙃",2020-06-25 04:38:16
"UgzuydsUHa5wAwA6nUF4AaABAg","UCRp7dpJyINpNZ77L-QcV_4A","Clara","Austin’s reactions while she’s giving birth is literally so funny I love them",2020-06-25 04:38:11
"UgxyskVwcxKIJ94HvlB4AaABAg","UCoWxf3BoBWu1FH5abqif2uQ","Sean X","Congratulations to the fam! What a blessing",2020-06-25 04:38:04
"UgzYyhRc2R183yUxzm94AaABAg","UC6Vx4mwzNND2n80xNMOLS5g","Boo Halla","This is like an actual reality tv show.",2020-06-25 04:38:03
"UgxxzGybBXusxNNiSXx4AaABAg","UCHvqPpdGJAPk56DvFtnC_1Q","Fe4rless","how often does he impregnate her. I feel like its every week",2020-06-25 04:37:40
"UgwxbMxdPeZWUEaH3214AaABAg","UCgMgnjjwBHiTghj8tO2XVCg","Tania Woodmass","are you still posting today",2020-06-25 04:37:26
"UgxfWrcb-_IP03Xhok94AaABAg","UCgPJtpg-QSUsBAjQRUJzcBw","Briana Pereira","this whole video gave me chills !!!!!!!!",2020-06-25 04:36:32
"UgyNt8iHc2pVzYAmZ0Z4AaABAg","UCL-wP0iU9Hyk232AEuzC-Qg","자이파진","Congrats ace fam 
I wish I get a man lie Austin coz I already think am Catherine soooo am soo speechless 🤐🤐🤐🤐🤐🤐👌👍🤘😥😥💜💜💜",2020-06-25 04:35:43
"UgxkghyQ04OJ4_MLe9t4AaABAg","UC8tmSCrZYMeEPugS79fqy1Q","Dhar Mann2","Y'all can you subscribe to my channel if y'all love the Ace family",2020-06-25 04:35:41
"UgyGBuUsaOd9TQ9mdaV4AaABAg","UCuNyfQXhHi4EhxwlxSX848w","Abbie Watkins","The way he cried omgggg",2020-06-25 04:34:52
"UgxNtWm9BNhGXke5UxN4AaABAg","UCZSusWfVl5lCqU4qUFRoRbg","Latifa Kassemi","eww your a cheater and disgusting and rude and disrespectful and a liar and mean and i feel bad for the children!!!!!!!",2020-06-25 04:34:09
"UgwifCxGxt_kB1njt_x4AaABAg","UCYPYJRpeG191f9cbTup6Gtg","Avery Walker","I want her nurse!",2020-06-25 04:33:59
"UgzcZgBYQndOIhle0Yt4AaABAg","UChpndWIDzO6DL2zTOYjtaOA","Gee Cee","Congratulations!!!!!! Ohhh my god this was just amazing n the journey you guys took was just extraordinary😭😭❤️❤️❤️❤️❤️❤️❤️ good job Catherine❤️❤️❤️❤️❤️❤️❤️❤️",2020-06-25 04:32:48
"UgzrYHdOSG1iTbNSNcN4AaABAg","UCgs158zbEAc5_YkHrUQJOxg","Alaya Snowden","Y’all are amazing parents ❤️❤️😢I love watching y’all can’t wait till the next video 🤗❤️",2020-06-25 04:32:27
"Ugw5QEtoGTh6vUWKa594AaABAg","UCaNUZsyTlXZzN0keYJqFFZw","Tukz","The physic was actually saying the right thing",2020-06-25 04:32:16
"UgzTmTh3wf4MS4seklZ4AaABAg","UC7N1tfsv1ZwssU-p6-O52RA","CB MeLLo","Yay, another baby to shove your camera in their face.",2020-06-25 04:32:00
"Ugz185z3KHIiH2kflut4AaABAg","UCV9dCOgsXeuYvEqCX97GUaw","Nazaiym Kurmanbekova","so cute",2020-06-25 04:31:26
"Ugypw7ix7EYQ7LczQZh4AaABAg","UCYPYJRpeG191f9cbTup6Gtg","Avery Walker","Can u tell us why u wanted him to be born on the 20th please!!!!!!!
Congrats!",2020-06-25 04:30:59
"Ugy-_iV9i2zJxfkCB_J4AaABAg","UCWCTgUr_u_HSmEtnrvMcDYA","Sonia Orozco","Nip slip right befor the baby came out lol",2020-06-25 04:30:43
"UgytADHWTDDytMfuRFJ4AaABAg","UCMHEln5QkfGV1JlCnG-k_uQ","Naomi Amaya","Congratulations",2020-06-25 04:30:40
"Ugy0AmBMPL0LsB38Ww54AaABAg","UChaSlBAoaU_tyQKR7pecnog","Danait Sbhatu","Who else cried??? I’m 🥺",2020-06-25 04:30:26
"Ugw_pD7ZSEfu6P9ifYp4AaABAg","UClWpATeg8myp_aDrBqy814A","Roy Luengas","Youtube ""families"" are like the most narcissistic ever. Poor kid is gonna grow up like the Truman show lol",2020-06-25 04:30:11
"UgzZ3fQq4shcfIdPI1h4AaABAg","UCbLVuu2207zrK-dR86EefrQ","Vibing with Tanaii","🥺🥺",2020-06-25 04:30:06
"UgzHK0-qRlH6Ps88n1V4AaABAg","UCEXACnT43IqWgupkNnE0PhA","Sam","Jk chilllll",2020-06-25 04:29:21
"UgwtWnAtSZPC84rs_Hp4AaABAg","UCEXACnT43IqWgupkNnE0PhA","Sam","Sexy",2020-06-25 04:29:15
"UgxgW9LUaCTtxTQJr2R4AaABAg","UCk78cXY1VBrfXBbwnBaNCow","Blueberry_dylan","Fuck fake Tiktoker",2020-06-25 04:29:04
"UgxkxZfA1b8Z5XdpBFh4AaABAg","UC2ewyyOBZ9z2UYLFcMR69Ig","Leah Karen","She made it look easy 💪",2020-06-25 04:29:00
"Ugzh38HQh3lEJamjsdt4AaABAg","UCSM1iy94ka3GFZstJmr7pLg","Kristin Brooks","God has truly blessed y’all congratulations",2020-06-25 04:28:45
"UgxRWu4QGf954tEg0uR4AaABAg","UCEnS2ovlI4j_t4g9e_eg2IA","El perrito del barrio 507","I only clicked on this to see the comments because I can’t believe this video of a random couple got over 8 million views.",2020-06-25 04:28:42
"Ugz17wWR8U2dotQpEBN4AaABAg","UCSL9Jhajvq7UBgVaJmF9gaA","Danielle Huffman-Hanni","Another cash cow added to the family",2020-06-25 04:28:34
"UgyS7Fs9iHtBas7TFp14AaABAg","UCoqWGsJsHw8KNG13bX70mQQ","Maria Avila","Tell me why I was pushing with her 😂",2020-06-25 04:27:58
"Ugz_-PodeFmW2PfdTD94AaABAg","UC2-0uvEk4mwQFAZO3gH6CHg","Zetro Zeons","CONGRATSSSS",2020-06-25 04:27:37
"UgyuvgEdUV9OD16xB8l4AaABAg","UCMgdMwF-kti8MsOpxOmZzCA","I Don’t Think I’m Ever Gonna Wear Leggings","When you make your childbirth about filming: 👀",2020-06-25 04:27:31
"UgyPuHUgEIQW-Sydj0p4AaABAg","UCY2RBpx_XtEny-TJIQLoQ_A","The Gacha tuber Ashlynn","Awwww
I love this",2020-06-25 04:27:13
"Ugwy4-0z0S-_QrsOKbR4AaABAg","UCpfhHV-qiQp_oNwtJUHQJOQ","Nugget Taco","Fuck that bByt",2020-06-25 04:27:13
"UgyEJD5X4zvKsLrV89t4AaABAg","UCKWQ1LKRWGc2bBn7bNKDtOw","Brittany Prince","How did she stay calm and I'm scared of needles? Bravo Catherine",2020-06-25 04:27:07
"UgxftSjgdvGIWUYSGr94AaABAg","UCwCscLHg0b4wsKKiQQg-V-A","SnipezOnly","Nobody gives a crap",2020-06-25 04:26:57
"Ugyee_vW31mKtxuAywh4AaABAg","UCUGhFDgFGEhJCdFmDneKI6Q","gacha_lifexxx","Congratulation on the baby I love your videos",2020-06-25 04:26:49
"Ugz-QxkaD4uYFW28Zb94AaABAg","UCFV9H5bjxOdGlMRAZYfIzAQ","360 Blur","Wtf is this😂. Fuck it, anything for views",2020-06-25 04:26:46
"UgzYVXTmZjQzouBbPst4AaABAg","UCSPJruJ6x4YRvKrWL2d05Hw","Jordan derrick-Aalleyne","natural childbirth omg!!",2020-06-25 04:26:41
"UgxOOw3nO3Waeh7v_dd4AaABAg","UCimL_VOe62j0gylIUMcEJLQ","greeshma kalakuntla","I am waiting for the second part eagerly and congratulations both of you and love ace family",2020-06-25 04:26:36
"UgxHF97K9mWKiDXQ6JB4AaABAg","UCisy1bYGr8Smd5QWFNGHENQ","Ka Man Barte","Can’t wait to see what the name will be!! I found an Instagram account named Caden Auster Mcbroom and only the ace family is following them! I wonder if that is the baby’s name and insta??!! 👀👀👀",2020-06-25 04:26:00
"UgwSPqzdHZyHmFz2XY14AaABAg","UCjPwUX9KUX9kloCj5vTLOwQ","sara alqhtani","كيف تولد بهالسهوله 😩🤭",2020-06-25 04:25:24
"UgxnIJjrhrVYgdmi8hN4AaABAg","UC1D2Npta1o7VWWc7YlGwnyg","hafu","the baby boy has a lot of hair already omg",2020-06-25 04:25:22
"UgwgDsVks6VXhYzmYWh4AaABAg","UCeyBl5SqRlueE8wwU-lIFvw","Susan Cobar","You guys are the best family on YouTube !!!!!",2020-06-25 04:25:06
"UgzsB5Rx4jXIzkSQgX14AaABAg","UC4G1Im7LZlytxdDa3lDJI0g","Erick Posada","This is seriously beautiful video guys. ❤️❤️❤️❤️❤️",2020-06-25 04:24:57
"Ugxwog0Dsy9sCCKKD0B4AaABAg","UCL8pMegd2jx0srWl1w2882w","Rinchen Tenzin","congratulations ACE family i really luv u chanel",2020-06-25 04:24:46
"Ugy367SogxVG4cvWF-N4AaABAg","UCCQq1MPhqfx8ny7K8BbJWZQ","Raven Salas","Congrats ace family🎉🎉",2020-06-25 04:24:03
"UgzVboi1KbJP9QE-LKl4AaABAg","UCGJcc4eQGzJ2arqpvWmz9yg","Prime Gamer PH","Cute",2020-06-25 04:23:45
"UgwP-RNDpWojUr0vGLx4AaABAg","UCXpka6mLC6hpVVlWfhzRP0Q","Jastaj","Can anyone tell me why Austin has to take his shirt of when holding the baby",2020-06-25 04:22:49
"UgxGB7_awkg3EMul1BF4AaABAg","UC55idnDBWLjv6aO_oPRLR5A","Marco Nesi","Jesus Christ, they are more happy then when I found out GTA 5 was coming out for PS5",2020-06-25 04:22:43
"UgyPYZIqnVqMrhdLhBV4AaABAg","UCkAr1-9W2lRShhjpQFryeYA","Alfredo lima","Who else just noticed that he is wearing the same outfit he wore when Catherine gave birth to alaia",2020-06-25 04:22:41
"Ugwjta0DLl4VvgJNplh4AaABAg","UCSwcweZeA_7Gq7n7zp6bupQ","Alexus Parenteau","You guys need to chill out. A LOT of parents record the births for memory purposes.",2020-06-25 04:22:25
"Ugw4ugttbc07UsCYoAd4AaABAg","UCLtuxuC2r0xHSeSV42l3hVw","Danessa Chavez","all these hate comments i-",2020-06-25 04:22:13
"UgzeAQ3limCvYkU75ht4AaABAg","UCyzbaz134P16a2YHRIDCNbA","Kristen Phillips","Omg!!!!!!!!!",2020-06-25 04:22:02
"UgxSJ87RBDka2TgJBZt4AaABAg","UCA19_sGNi-g_13gpmxWV3OA","Monica Monroe","I love u ace family u did do good",2020-06-25 04:21:56
"UgzkL8hEbD5Bw2jEuUl4AaABAg","UC7lR16tbt-h06afnSqeQCHQ","Marleny Ramos La mamona","Catherine’s boob tho 😂😂",2020-06-25 04:21:40
"Ugz0HM2mjvQ7DXlkhjB4AaABAg","UCzYc3MiCBWCBkuXcG9UOx7w","Jemaima Micabalo","And I’m crying 😭  🥰🥰🥰",2020-06-25 04:21:16
"Ugy3H6IHOsNgh-6AkhR4AaABAg","UCeyBl5SqRlueE8wwU-lIFvw","Susan Cobar","Who is excited to see the new baby boy",2020-06-25 04:21:07
"UgwCrqOG8augqEofSA54AaABAg","UCMi6PYpBE1L2UvTLM_OXyyA","Lexie Hemmesch","Okay but guesses on his name?? 🤔",2020-06-25 04:20:38
"Ugwc2arJ1zEb3HgpL5N4AaABAg","UCYZAp3JRzpR2WKiHMyjP-LQ","That Girl Mya","Catherine is such a strong women, she don’t even cry or yell when giving birth!",2020-06-25 04:20:36
"Ugw6qzDj1QZeU1RCeGF4AaABAg","UCQl8WWYMOwHQrT7gOiLpXvw","Chris Samayoa","Now there's gonna be a new intro",2020-06-25 04:19:57
"UgzRAInQ2iBI3m556Ep4AaABAg","UCNFfKiJHs-fxCp6rir24kOg","Pattrixia Mae Concha Intertaiment&Vlogs","Wow that's so very nice😘😘😘❤❤❤😍😍😍",2020-06-25 04:19:55
"UgyTGCPsykPmQPcEFpV4AaABAg","UC7H-5DrV3BuahpcAwDNTZcw","Hasan Al-Jarrah","oh my days i've not been here in ages. congrats on having another child. from what I'm reading, it's a son?
last time i was here, your 2nd daughter was growing up",2020-06-25 04:19:52
"Ugx5SEcPILkalYb390l4AaABAg","UCfyYNde0g1NANxF_gORBjkQ","daysErlock","You and all these stupid family YouTube reality TV channels just w**re your family's out for views.",2020-06-25 04:19:47
"Ugw13VLz9xaQqhSLJsJ4AaABAg","UCdnegJsR9SaTGRwNIHINgbg","سيطر ة سيطر ة","فقه.مع.شيخ.عبدالله",2020-06-25 04:19:34
"Ugzt2T1ziXHsYgLIu-94AaABAg","UC-FFjuXxoLSSSINJ4acP2Ww","Haigs Haigains","I don’t recommend watching this video. They don’t even show the baby. I’m coming back in two weeks until they decide to show it",2020-06-25 04:19:28
"Ugws8m850dJOVQPgvRZ4AaABAg","UCuM6b36xG24Blu3b9srD8cA","Jena Mei","Omg you GUYS are the sweetest",2020-06-25 04:19:24
"UgyLZnyiSTvXYAOuA0B4AaABAg","UCVOT1OisSQZVLDRwpmAZK1A","Bianca","It's a boy",2020-06-25 04:19:11
"UgxmCnGrz1AWLXjqyhx4AaABAg","UC-GE4HnvNhzHBYObO5dcH9A","Alex 123 Essix","Y’all got another baby by doin it XD",2020-06-25 04:19:08
"UgzvQww7N6Qqwtsa_yx4AaABAg","UCD6cAoMvCjYM7A7CH14kBcQ","Jaylen Akrie-Williams","I love you guys so much!!!",2020-06-25 04:18:54
"Ugz4Rin-840HYCeDlQh4AaABAg","UC6_iry5V8d-AvlfjOnYbyJw","A M","Awwww 🥰",2020-06-25 04:18:24
"Ugxxhr1se85PZBUMcwt4AaABAg","UC4zsxQiSb708y7ClrgH-5zQ","Thashana Gibbs","Catherine you are so strong i am proud of you wonderful family i love u all",2020-06-25 04:18:08
"UgzZl9Nw4M3XluKnyM94AaABAg","UCdnegJsR9SaTGRwNIHINgbg","سيطر ة سيطر ة","اغانى.كيف.نصلى..مع.سليمان.ودود",2020-06-25 04:17:48
"Ugxz7ztsObCeq8cdqbF4AaABAg","UC9sIDNMr4KLI-ZaywjuDWPQ","Alicia Marcano","Congrats. What a beautiful family!!💙💖💖",2020-06-25 04:17:47
"Ugy0YLcjYCP6zOV44qh4AaABAg","UCKgIGGD4N_Ex5whiDTTIbCg","Héctor Moreno","Imagine not crying watching this 🥺",2020-06-25 04:17:46
"Ugy0QwBwzvYmZduxNWR4AaABAg","UCVdy2djXX5IL9XiDGMikKfA","Jayda Nugent","I love y’all so much been a supporter forever. Emotional watching this wow so happy god bless",2020-06-25 04:17:31
"UgyAjinRkV1COVyKjPx4AaABAg","UCzBNNqSrgTMAZMpqTTRtb5w","Gabriela Ramos","When he put the camera down and started crying, it hit me. That was deep🧡 congratulations!",2020-06-25 04:17:13
"UgxKswWQg68JN95WAZZ4AaABAg","UC42WHovn6n-awkFGrjl25Gw","Karla Jimenez","Welcom cayden auster mcbroom💙",2020-06-25 04:17:08
"UgyX3iGlxelAdOwRXiN4AaABAg","UC4q6uduBOSVkT9rhrmMnoug","hizoka","A boy letsss gooooooooooooooooooooooooo",2020-06-25 04:16:57
"UgwbpxXKrl_GrzVGhUZ4AaABAg","UC-JZnNsKvYXyC6kTuz4jAeg","Julianna Medina","Congratulations to the ace family !",2020-06-25 04:16:53
"Ugz7sOdGtZ1PL5b46Kx4AaABAg","UC5T-dwab1w-1zACCCjiLILw","abeeshek 29","This guy is having 8.6 million views in 1 day 
WHAT THE HELL",2020-06-25 04:16:52
"UgzUATEP7a8Aq4GJqpl4AaABAg","UClKwE_XHTR9QsDaaMRevizQ","katie mcdaniels","My sister Sydney is having a boy she 6 months",2020-06-25 04:16:46
"Ugx4dqKqUgX5oEl8Wtd4AaABAg","UCrQT3qhBH4WMz5WwgVUa_gw","Arenga Kamy","Congratulations 🎉🔥🔥🔥🔥 baby boy",2020-06-25 04:16:29
"UgxFgT2Dgg7t8_7adh14AaABAg","UCmjjpKQG06f8KmCyHxB8h9g","Maribel Daniel","Ubguys are so good on camera",2020-06-25 04:16:13
"Ugwu-nR8Qny4rCkG56x4AaABAg","UCMwF6fQc6bq4tDXSy7QD54A","Anaih Hernandez","So cute",2020-06-25 04:16:05
"Ugx8u3Z4pIxQMTotNWx4AaABAg","UC8SeHWaj0WgqbKJA0W2XYbg","Shark King2o4","Gayyyyyyyyyyyyy",2020-06-25 04:15:43
"UgyJ7VM_uYllnWJ3MXN4AaABAg","UCZL9R5rZyI9yKbddFYnvGQQ","Rachel Snyder","Awww Austin is so happy he isn’t the only boy in the house now😂🥺",2020-06-25 04:14:58
"Ugyf4Sb1RmbTZ_CCv8F4AaABAg","UCM5ND3mf5-wH1qZhs9P1VpQ","Tania Newman","Congratulationsssss",2020-06-25 04:14:50
"UgziwO6EBTTGkRjAdIp4AaABAg","UCiAE5woDrztEZbc9iaCeUYw","Shonde Walker","Finally baby boy is born i been waiting for this moment",2020-06-25 04:14:13
"Ugxp8zaoGqKApfTBWaB4AaABAg","UC5EJ_G7J0rOlCgpNpIN4mlQ","FADA GANG","Cool",2020-06-25 04:13:57
"UgxQJKr7dvm1yo_7BJh4AaABAg","UCn55-yPGdsL2sFG0yLqk_Dg","Yenifer Mejia","I literally cried! 😍😍😍",2020-06-25 04:13:51
"UgzMgfmfvAOD6By82HF4AaABAg","UC1x_Ifd-Vs0-iQzH1RiUXbQ","Sam Lemberg","while i was watching this a random boys named popped into my head, what do you think about this. Makiah, said ma-ky-a.",2020-06-25 04:13:18
"UgwC7tTfYgwQ4XeVUsh4AaABAg","UCMxUSEnkyV8xCM6eSuDrfcQ","kayandra chambers","Congrants to your baby boy elle is a big sis and alaia",2020-06-25 04:12:58
"UgxFL3nilecIaeS9iQN4AaABAg","UCBQCPai-pjrvwtxHG4lcXGg","Hibiscus","Sub to me I'm about hunt for a wife impregnate her and make millions I'm taking apps we can adopt dosent matter apparantly what I'm doing on my channel isnt interesting",2020-06-25 04:12:49
"Ugwnh6HzCB1oYe7F3sp4AaABAg","UCSOqqunYlXcqLc772oBYMVA","shemlawd","The typa guy I aspire to be yuh GREAT Austin you got all a man could want n need in life. A beautiful home, a beautiful wife, overall beautiful family amazing bruh✊❤😢",2020-06-25 04:12:39
"UgzpO7laAe59lmqtIFJ4AaABAg","UCFQ6yle7W1tv9PcIWbQGXRA","Halo Rivera","Ppl really watch this shit wtf..",2020-06-25 04:12:08
"Ugw9UeSGxO8eIfv0L954AaABAg","UCiITk6N7n0d5vR7CidajIng","gia plays roblox","I thought they broke up lol",2020-06-25 04:11:35
"Ugxql0wYQpRGnUROhGR4AaABAg","UCoSYGKQvwCE_ZtMhkjhcAwQ","angelina pagan","He’s cry got me",2020-06-25 04:11:23
"UgyA8BSwwVrYCwD32WR4AaABAg","UC4MS5ywZJjRQS0UyVkMc-Hg","Tino 239","Another kid for view 🤦🏽‍♂️",2020-06-25 04:11:02
"UgxmJAfxK945QGinTfF4AaABAg","UChCeKwKB_MLIViOd1o_WasQ","Diana Peralta","Congratulations 🎉 god bless your new baby boy! 💙",2020-06-25 04:10:57
"Ugx30U7Jm16Eq7kZXZx4AaABAg","UCSojEVvTUiCIWESXlW-IHyw","Kevin Haxhari","The baby’s name is ace",2020-06-25 04:10:56
"Ugy8n_TTPKR3Jk7s-8F4AaABAg","UC3jk9fIB6-fg3dGkOJFoUJA","kaylie poloschan","I just want to let you guys know how much I love this video ❤️ I’m going to be a first time mommy and I’m so scared for this moment! This was so beautiful and so real! Congrats on your baby boy 💙",2020-06-25 04:10:21
"UgyGA8K71RMvy3r9My54AaABAg","UCqIsw3wcatf1i_UM3FCHTFw","Izzah Ifzal","I was shaking",2020-06-25 04:10:14
"UgyLcnmwQfEB9jI4yv14AaABAg","UCkAdwZWt76jq8Wn1LPWAsew","serenity messenger","bless in one of  each of your children and congras on the new one and hoping he grows strong and healthy God bless your famliy",2020-06-25 04:10:11
"UgxJ7Aeththbd12lwOx4AaABAg","UCzYaR6gH43jFwDQGUJW5_xA","Serxne","Catherine still looks pretty when she’s giving birth",2020-06-25 04:10:07
"Ugxenup4X2XY5ikutN94AaABAg","UCTmZZtaJjeyMrA7PyFKJ_jQ","Jessica Jayce","Me watching this over and over again and wondering how did catherine push all her babies so easily 🧐🤪 she’s a strong Woman!! And Beautiful💗",2020-06-25 04:09:48
"UgwPN1OBC-87P-D_8GF4AaABAg","UCQeHkRshunO-pby3vf3yAjw","LIFE OF C J","Congratulations! Such a great blessings from above.",2020-06-25 04:09:31
"UgzB5-uBBKJAM6zAeuR4AaABAg","UCcfFLvl265n5cEEWkAkmC5Q","Cubbles","If I could take this comment and view off this video I would",2020-06-25 04:08:47
