"CommentID","AuthorChannelID","AuthorDisplayName","Comment","PublishedAt"
"Ugz5HfGpw0A5i1ueTcp4AaABAg.99yR8n329Gs9CZYYkUt4as","UCJI2F9QsQeEcWwCYx_bSoKw","Kiana Lowes","MissAbi oh my god I’m doing the hourglass challenge too and I’m soooo worried I’m not gonna see anything 😅😅 I work out and am pretty active other than this challenge but I’m as flat as a board and I’m built like the women in my fam so I’m scared I’m not gonna see anything! Day 4 starts tomorrow tho so I’m still really hopeful! Also congrats on your progress 🥳🥳 thats impressive as hell",2020-08-20 02:29:56
"Ugz5HfGpw0A5i1ueTcp4AaABAg.99yR8n329Gs9CWQgjaJddo","UCKoUZsvMxx-GTzd4gXfbYsQ","MissAbi","Bruh I'm doing the 25 day hourglass challenge, on day 20 and not only do I feel a difference in stamina, strength, physical appearance, but I feel better mentally :) but I also lost 10 pounds soooo 😅",2020-08-18 21:23:32
"Ugz5HfGpw0A5i1ueTcp4AaABAg.99yR8n329Gs9CCWe0m0uLZ","UCKvmPRkMHpGmAFBCucFO0SQ","Siska Purnamasari","You will see results. Prolly not in 2 weeks, but if you keep doing this you will def see results! Fighting!",2020-08-11 03:50:47
"Ugz5HfGpw0A5i1ueTcp4AaABAg.99yR8n329Gs9AoN5BhGVIq","UCGSa27gSHrMxywewKd2kQeA","Bhavya Patel","Deborah Nwaoha Don’t worry.The results are different for everyone so keep doing the programs and eating healthy and You DEFINITELY get results.",2020-07-07 12:54:51
"UgxzDfoIjPZ332AxecB4AaABAg.99t3lgHZ-ke9DmxhUs9BHy","UCCYtjjlTcwwSyh_TGwPeYcw","Luisanny Maria Hernández Santos","Yo empiezo hoy",2020-09-19 13:19:13
"UgxzDfoIjPZ332AxecB4AaABAg.99t3lgHZ-ke9ALtXK6Tb66","UCFXze8BNYk0Ta91oVpU-dSA","berleidis berrio sanabria","Yo el lunes 🙌",2020-06-26 02:09:50
"UgxzDfoIjPZ332AxecB4AaABAg.99t3lgHZ-ke9AH3Zgst5XG","UCf_6oQJGj6O_0MDrs9eQjXw","Miriam Zacarias","hola compañera yo empiezo mañana espero tener el tiempo y el valor para soportar el dolor jijiji buena suerte",2020-06-24 05:10:04
"UgxzDfoIjPZ332AxecB4AaABAg.99t3lgHZ-ke9AFDsdUf-6A","UCUeyOztgIK-ZllPRx7ddQyA","hi","Que tal ahora?",2020-06-23 12:01:41
"UgxnSvgX7p9EfJdLIhx4AaABAg.99rGG05Jbk39DaMzpr7GIA","UClNFOweoqBcQlmc2GCxN4rQ","lemonmusk42","LMAO",2020-09-14 15:58:47
"UgzRvzUJv4KEGxhGPnJ4AaABAg.99qeXyLTDhT99qu7Qz0RLk","UC6zMi9McgCg2K796KqkkgIA","sunshine","she has a website that you can go to that has all of the daily workout videos listed! :) hope that helps!",2020-06-13 15:59:20
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9D6IiFS_-UY","UCK2IqW9Rdm3xnnIR_rjPjcw","Courtney-Jayne Dykes","I was liiiikkee ??? 😂😂😂",2020-09-02 14:24:59
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9D2G9mg5Uho","UCMRb_mglONVdVyOchqR1mhw","Diana Baltazar","STEVEEE",2020-09-01 00:45:42
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9Cr6Sm3AMkL","UCnMD0H6Ii5tOujLOzL6zNTQ","Roan Dumdum","I think no one did. I almost did but I thought of my future xD I still have...like 3-4 videos after that. xD I thought of my future, I think I don't wanna crawl around the house with muscle pains xD",2020-08-27 07:30:01
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9CdrNQfQGja","UC3cVMOh5J4sNt05u1d1kAVw","Madison Mckeefer","Sameee 😭 I don’t know how she does it but you go girl!",2020-08-22 03:59:21
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9CaDDb_E7ZB","UCsOqpAud-noJVrF2ASwa0lg","drew","LMFAO",2020-08-20 18:02:02
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9CNO7_QKnjJ","UClOuAUZubewoEdlpiI24CeA","Shibee Cabs","Hahahahahaa",2020-08-15 09:07:57
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9CMrEcepwNy","UCEECzj0VvSHeQ6OQjYdBTkw","Marcello S Kurniawan","Totally me",2020-08-15 04:11:49
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9CJ8Qi07B0P","UC-LfgR1AI39-tomyuQGTJTw","Bug The Pug","No, I think I'm good Chloe... Yeah I'm good...",2020-08-13 17:33:48
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9CFR17eWsUL","UCXvagrrQ6W7VcFqrznLQNnw","rosey143","yeah im good lol",2020-08-12 06:59:22
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9CDHxC5ci0f","UCQ4jky-MPlhUPuhMR3QEnhQ","Erie Young","😂",2020-08-11 11:01:34
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9C5iKPUXCGV","UCxi2ocHLDjdCEBH_dkDcCmQ","Sophia Laurente","I don't think i can anymore* HAHAHAHHA",2020-08-08 12:26:53
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9BfkXY0MCWk","UCtOMa419ivFaLZeWXAWBj0g","kikisdiary129","😭😭😭",2020-07-29 01:06:39
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9AtYqETYI_0","UCf7FgrwXshLz0HFycZOO3oA","Kay","@Kay cass SAME 😂😂",2020-07-09 13:13:44
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9ArYVwp-MBj","UCVp848gG28_AKfvo_z2vX4Q","Kay cass","I read it in the voice🤣",2020-07-08 18:32:20
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9ArJgiJ9Iyw","UCAqt7UH08d58urWJceqED_A","Sandra Perales","I know right, while drenched in sweat!!!!😅",2020-07-08 16:22:52
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9AhKEUV2cQq","UCOX2P3wNs6pAR1fFtm42fng","gcf_busan :]","SKAKSKS 😂",2020-07-04 19:15:13
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9AeB5Kw5Rkv","UCN_PZ4xASsWDHZ2OqwbXkJA","padmavathi purple","😂😂😂",2020-07-03 13:57:36
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9AMXJw4BerO","UCShrTsapRTFuC2lqW-AU3WA","Rânâ","Hahahahahahahhahahahahahahahahhahahah same",2020-06-26 08:06:16
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq9AFx72F8Who","UChz9hoKU1J7_YGhQZPgKkvQ","Jerry","🤣😂🤣😂🤣😂🤣😂🤣😂",2020-06-23 18:45:45
"UgwH7To3Kp-CwzOrMwl4AaABAg.99qOLYH35Mq99tnDCwRdZR","UCSmTX91fw2Yxvh9B7KL7Xfg","LxveHolyy","Jac733 that’s exactly what I said 😂😂",2020-06-14 18:56:41
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9CvhhcK9zNZ","UCsbZu7ZYBFvPREU-jcOfQKw","Clo","When they see you two weeks later:
Can we be friends again?
You: HELL NO.",2020-08-29 02:21:12
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9C9yrsBNG3-","UCZmv2Tj-AuKbp7YjH-XEE1w","BloomzoMaster","They were never your friends and you don’t need them anyway.",2020-08-10 04:08:22
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9C4kdhGRi_P","UCfUdjvKAyCTrEFdGMc8bFCA","Rosa Ma. Ortiz","Do you recommend Chloe Ting for 13 year olds? I want to attempt the 2020 Summer Shred Challenge but I am afraid of it being too much for a 13 year old. I am not overweight. I just want to have a healthy lifestyle.",2020-08-08 03:27:53
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9C1DNwn9etf","UC4OCiaQm8PYkWOZY7uZVYGg","Andrea Hansen","That first part is heart-breaking. Hopefully, you are done with them now that you are probably fit enough to hang with them :-/ (cringe). I am sure you will also find the friends you deserve because of your attitude change. That glowing confidence will bring better people your way! This was my inspiration for today <3",2020-08-06 18:30:47
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9BuYBoiq0kJ","UCRmRjI_14h9zmqoppVOcLvg","Kiki","Don't worry about your friends if they can't love u for who u u are then get new and better friends and u can even surprise them with your progress",2020-08-03 18:58:42
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9BqsVry9iRb","UCzZbBclHykHtUNkJ1mkZgTg","Kierra Harrison","Yess girl you got thisss 💕💕",2020-08-02 08:47:59
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9BfvZDcoEam","UC-l1_4H9sp6R0qQ9InSNXbw","Baya Major daughter","Slay till they wish to have you back as their friend
☡☡don't take them back they are mean & toxic for you..",2020-07-29 02:43:00
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9Bf1yxiYkOk","UCu5mIv1GAi3lthajM6YeD9A","Aliya Dauletbayeva","Oh, my God, that's so touching. I'm sure you'll do better.",2020-07-28 18:28:35
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9BDXK1vs8tA","UCvweYjB5SqwMS11g-QIoE5A","Kaz","Your ex bestfriends are toxic!!! They shouldn't dump you just because your ""fat"" it matters what's on the inside not the outside!!!💛 you're beautiful no matter what, you shouldn't have to change for anyone!!",2020-07-17 16:44:30
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9Ax9wX7UIpV","UCLVe4MhqpLAd629odTUXPOw","Norai Marie","the people who isn't there for u in ur bad times they don't deserve to be with u in ur good times",2020-07-10 22:53:05
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9Ab9HZF0rDn","UCdSembdeeKsLlZp9T_eWpgA","huffelpuff princess","This is exactly what I’m trying to do now!",2020-07-02 09:44:04
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9AQSh4Q2WdT","UCbJmf_HqqiCPbdFndulmGFg","jkeuphoria •","i’m so proud of you. i know we don’t know each other but i want to let you know that you are brave for proving those “friends” wrong. keep pushing! 💜",2020-06-27 20:42:50
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9ALkTqyNZrU","UCtOvOaRWG9ifH5rfssIyhPw","happiness","they didn’t deserve u. no matter what ur body shape was, if they were loyal friends, they shouldn’t have judged. don’t worry, there are many other better friends in the world",2020-06-26 00:50:43
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9AIy2nmvmdT","UCQ7CXVWQgS-myplhTUSWA2w","Anoushka S","Im a complete stranger to you, but im so proud",2020-06-24 22:51:38
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9AIPPaRBfzS","UC3kvcG-5OuYArZflm1KgNCg","uwu","I’m so sorry for that girl! I hope that you will get better. don’t forget that you are NOT alone hun! Keep doing 💞",2020-06-24 17:40:10
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD9ACpyYnj35_","UCUOSHGJkhEJPrcJFtMyi-CQ","Park Hwayoung박화영","@FallenAngel8199 yess",2020-06-22 13:45:34
"UgyqwGvXnTYSk3u_NW14AaABAg.99ocnOklpFD99tcMI0GFsL","UCw2SVIyhe9FPYLA61qX7Yyg","FallenAngel8199","I’m sorry about your ex best friends! I’m sure you know this, but by that alone it shows they weren’t the type of people or vibe you need in life. I hope that no matter what forward, that you’ll be proud of you and your goals (whether physical or other types of goals) and have loving and supportive people with you that everyone deserves to have!",2020-06-14 17:21:48
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9DmpFuGHhcs","UChb2tcziL6zTx-ozW6VSNCg","Eka","Anything And Everything I think the power/relation dynamics is different with family (specifically parents) compared to roommates or friends. Derision, disapproval, or criticism from parents to a minor will have different impact than same thing from an equal (eg.roommate).",2020-09-19 12:05:25
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9DKnkBDpXPS","UCgNjBIDECH11qpca7EyvXwA","Kim Yap","yes.",2020-09-08 05:34:14
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9DJFitR__R8","UCsPtttpaRdmoJtIPlnTGoEQ","AlisaCs_ F.L","They know I'm gonna do this but... I don't wanna do it in front of them (except my lil sister 😆xd) like... Idk, they will be like watching a sweaty pig jumping ;-;",2020-09-07 15:08:59
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9D56HrUtR5p","UChca1mMTyzmypZJasukXoTw","Arwa Ashraf","Me to. a waiting them to go to their work and i start my workout 
I start the work out today and my legs crying 😭😭😭 i cant sit normal😂😂😂",2020-09-02 03:17:08
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9CyCTdJFEFB","UCynUjasjsFtWddrK_29wqyQ","Gisell Sanont","Parents?!!! hell naaa , My kids !!!!",2020-08-30 01:37:15
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9Cds4lP36cb","UC3cVMOh5J4sNt05u1d1kAVw","Madison Mckeefer","Tara my mom did the same thing. She even offered some of her own expensive workout videos and diet books. 😭 so happy I don’t have to go broke on those. 😂",2020-08-22 04:05:33
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9CO3FGekB5I","UCUtH6DxurWhK7z4fUyTjPQQ","Anything And Everything","whats so embarrasing about it?
🤔
i exercise infront of my roomate while she's in her bed with her phone...",2020-08-15 15:24:45
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9CDag1N7F2c","UCXc1ON6AWkFRyouFXvFqd6g","Xavier Zen","@Rosa Ma. Ortiz Yes I recommend. Im also 13 but turning 14 in a week its not too much for me though well its up to you.",2020-08-11 13:53:59
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9C4kcejizgE","UCfUdjvKAyCTrEFdGMc8bFCA","Rosa Ma. Ortiz","Do you recommend Chloe Ting for 13 year olds? I want to attempt the 2020 Summer Shred Challenge but I am afraid of it being too much for a 13 year old. I am not overweight. I just want to have a healthy lifestyle.",2020-08-08 03:27:45
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9BXZREqU6TU","UC521spjASPe8rJnvSm9AW9A","Tara","Hey! So actually I can relate to that. I always hid in my room and didn’t want my parents to come in. They knew that I was doing workouts sometimes, but I never told them when I was doing them. When they came in while I was doing them I stopped and felt so embarrassed. Then maybe two months ago my mom said I should do them in our living room cause there’s much more space and a big tv so it would be more fun to workout. When I started working out in front of my family they started to realise that these workouts are actually really hard and they liked that I take care about myself. They actually were proud of me. Also as my family saw the progress I made, my mom started to join me while I work out. So now we are working out together and even my little brother sometimes joins us. It is way more fun to do these workouts with my mom and not being afraid of someone coming into my room. Also I feel much more confident as my parents love that I care about myself and treat my body right. I hope you can do that too. You don’t have to be ashamed about the fact that you are doing sports. Your family won’t judge you for that. Actually I think there is nothing that they can judge you for. You are just doing sports and that is something good for your soul and your body. So why should you be ashamed about that? Just try it! I am sure your parents will support you!",2020-07-25 11:27:46
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9BJ_kMTnUY4","UC2VN0XJrEJxl7FOfUNWBGRg","블링크Miel","Same HAHAHAH",2020-07-20 01:09:54
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9AgsXwq6EBc","UCDC_XyvwIGe7aMK_lnylEZg","LoUran","@Chelsea Ret lmao same",2020-07-04 15:04:28
"UgwGjGo4d0l1SLWhVBl4AaABAg.99oWpgNHWut9AeCteiwyMj","UCA36J-p2dHRmNbTrG0DBnfw","Chelsea Ret","I always see you in the comment section lol",2020-07-03 14:13:21
"Ugysw2pYExbwpYXBSBl4AaABAg.99nPHCD0iw09ASphVDMHye","UCKzqd9oXHomtgfQpeW0kVxQ","Kariana Palmer","same!!! and then the water is always shanking around in my stomach",2020-06-28 18:51:05
"UgzGqLa6e62nQR_uZz14AaABAg.99hzFt3KPqk9BpeFCkE387","UCGEK4PBjl3nDo0xzA5OA8FQ","paige gee","Stay motivated! I broke my knee 5 and a half months ago, spent 2 months in bed and couldn't even stand by myself, I lost so much muscle in my affected leg, plus I gained a lot of weight. But I finished 2 of the 2 week challenges and now i'm starting this 4 week summer shred and it's improving my life so much! Good luck!!!",2020-08-01 21:24:08
"Ugwc6-1OEOaS5VJhchB4AaABAg.99hXP9HmN_79CU6zql7Y-U","UCwNm6nam3uoQm51jNJVECYA","salsi b","@Dana Mclemore bringing others down is no cute the door is open leave , who are you to make fun of people when clearly your body might be matured kind of  ""physically""but mentally your mind is not stop being a frickin a$$hole. Grow up fr , your mentality is so disgusting.",2020-08-17 23:52:54
"Ugwc6-1OEOaS5VJhchB4AaABAg.99hXP9HmN_79CMt1dnJ6vC","UCiQVvkc58hlgGmY4fgFiAyw","박진태","@Dana Mclemore this is a mcdonalds-

stop being such a dick, man, not cool!",2020-08-15 04:27:32
"Ugwc6-1OEOaS5VJhchB4AaABAg.99hXP9HmN_79CJNkDcM0ib","UCmKkWc2gs97hnYsVOx5Ax2g","Na'jah Davis","@Dana Mclemore Not everybody is super fit. Some people are going from a sedentary lifestyle to a healthy one and it's important not to judge. Unhappy people are as judgy as you are.",2020-08-13 19:47:40
"Ugwc6-1OEOaS5VJhchB4AaABAg.99hXP9HmN_79C4vMP-INrZ","UCKr9UMLG_iauEm_Gn4kYOLw","Lucy","@Dana Mclemore chill out man. Some people need to take it slower because they're out of shape",2020-08-08 05:01:31
"Ugwc6-1OEOaS5VJhchB4AaABAg.99hXP9HmN_79BwskWrdsF0","UCZfkLzsxxCwtIShdmmeaccQ","Suri Wang","Dana Mclemore uhm anyways chile... they’re funny -",2020-08-04 16:45:34
"Ugwc6-1OEOaS5VJhchB4AaABAg.99hXP9HmN_79AO7agmaEF1","UC_r5sbcx5POc6pMJFNdqq_w","Cristal Pereira","Dana Mclemore woah there no need to shout 💀",2020-06-26 22:59:59
"Ugwc6-1OEOaS5VJhchB4AaABAg.99hXP9HmN_79AG37aiJwhQ","UCPkP421MxLDp4YT5FGcGvTA","Latesha Browne","@Dana Mclemore  Who are you to judge people based on what they say. My comment is generally based on the fact that I'm a terribly unfit person who hasn't exercised in years. Take the negativity somewhere else because there are many people that relate. If you don't feel the same MOVE ON.
 May God bless you and continue to keep you as fit as you obviously are",2020-06-23 19:46:59
"Ugwc6-1OEOaS5VJhchB4AaABAg.99hXP9HmN_79ADjNKq95Ci","UCGhGrnaLJH3BdNszpjrNXxg","Dana Mclemore","I knew it. I KNEW it. IKNEW the majority of people would post Pussy comments. OH!!! I can't get through the warm-up.OH!!! I can't march in place!! Geeze. What the fu#%? WHY are so many wimps here?",2020-06-22 22:07:09
"Ugwc6-1OEOaS5VJhchB4AaABAg.99hXP9HmN_799sUCjEPEPK","UCNoQEnb6OabBENZwDU0_Dnw","mrs. morrison","sameeeee",2020-06-14 06:42:36
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq9Adx8D38sF3","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","day 20 finish yeeess",2020-07-03 11:46:55
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq9ADiyThp2pG","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","day 15 finish yeahhh :))",2020-06-22 22:03:38
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq9A8f1tlnjRV","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","day 13 finish yeahhh :))))",2020-06-20 22:53:04
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq9A5oSzCYofE","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","day 12 finishh yeahhh :'))",2020-06-19 20:17:42
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq9A-eVTCb9Qu","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","day 10 finish yeaahhh :))))",2020-06-17 10:55:12
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq99y9s8VLxEJ","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","day 9 finisj yeaahh :)))))",2020-06-16 11:40:20
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq99vgIgON2LY","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","day 8 finish yeeess :)))",2020-06-15 12:34:44
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq99r9WzK0-xg","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","day 6 finishh yeaahh :)))))",2020-06-13 18:22:38
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq99nwIYrjT5U","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","yeap yeap day 5 :)))",2020-06-12 12:20:36
"UgxNH1UyuUa1rvHzW394AaABAg.99dibH381Rq99gsl897txd","UCqhr1Nw7NX0Gr8HOwe0sGTw","Funda Özyurt","day 3 finish :)))))",2020-06-09 18:35:00
"UgyTEXjtWT4QKfR4gkZ4AaABAg.99aHjdjmyeZ9AitxwKNKyL","UCfsb6TqxJZDg0afNXlfOHUA","Scooder Rose","Hmm relatable",2020-07-05 09:55:22
"UgxsL6r6LGP1XJZD1VJ4AaABAg.99ZUj4NDqbv9A9qfYl35wr","UCUWn_kQQrO8ngBX87v6LTIQ","Rebecca Wellington","Kay Bay my mental health is so much better. Those results to me are priceless 👍🏻💪🏻",2020-06-21 09:53:59
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99D-Mhnr1_00","UCfUdjvKAyCTrEFdGMc8bFCA","Rosa Ma. Ortiz","@A Pizza Thanks!",2020-08-30 21:45:11
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99CzVo_aphQv","UCuFEiEry-YdGByYQeILZWLA","A Pizza","@Rosa Ma. Ortiz it's scientifically proven that the ideal age to start working out and get fit is 13-14 so yes! you can do this, I'm 14 and i have done her workouts for a week so far and i had no problems at all!!",2020-08-30 13:45:31
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99Ct0v9xLjNv","UCfUdjvKAyCTrEFdGMc8bFCA","Rosa Ma. Ortiz","@Raisa Rizea Okay, thanks!",2020-08-28 01:20:05
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99Cs1Ima2IsC","UCGgfi_Kymu5kqpG85u6-X7w","Raisa Rizea","@Rosa Ma. Ortiz i started the 2 weeks shred challenge (2019) at 13 and it was ok",2020-08-27 16:04:13
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99CJv9C6AmFE","UCfUdjvKAyCTrEFdGMc8bFCA","Rosa Ma. Ortiz","@Bug The Pug Thanks!",2020-08-14 00:48:19
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99CJ91xH3_JV","UC-LfgR1AI39-tomyuQGTJTw","Bug The Pug","@Rosa Ma. Ortiz Nothing is too much just push through it and take breaks as you need them there's nothing wrong with working out. I'm 11 almost 12 and I'm doing them.",2020-08-13 17:39:09
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99CE537W8ESW","UCIYJKbmXR3UB-2RTLQt0XJQ","Michelle Sarpong","Lmao",2020-08-11 18:28:10
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99C9xlkQ91OE","UCfUdjvKAyCTrEFdGMc8bFCA","Rosa Ma. Ortiz","Kimberly O Thank you so much for your advice!",2020-08-10 03:58:47
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99C9uL5ACF9S","UCrS5aygu6tK_SuZvaRVRh-g","Kimberly O","@Rosa Ma. Ortiz I'll say to go for it and it's great to start early, you'll be healthier. It's great to set goals for yourself and set a healthy lifestyle. In the end, it's gonna benefit you but don't let body image get to you, its our greatest enemy when it comes to fitness and seeing our insecurities. Not sure if I said the right words but hope this helps 😅",2020-08-10 03:28:48
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99C4lsyJuLAx","UCfUdjvKAyCTrEFdGMc8bFCA","Rosa Ma. Ortiz","@Cindy Jiang Thanks!",2020-08-08 03:38:43
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99C4kqcKSDsq","UCGiJINd-slVdeUXfQQxhojQ","Cindy Jiang","Rosa Ma. Ortiz lol im not an expert, but I’m sure it’s fine! Just take it slow and listen to ur body, and if u can’t complete a workout, u can try again, just make sure to not push yourself to much.",2020-08-08 03:29:39
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99C4k_6MoCGj","UCfUdjvKAyCTrEFdGMc8bFCA","Rosa Ma. Ortiz","Do you recommend Chloe Ting for 13 year olds? I want to attempt the 2020 Summer Shred Challenge but I am afraid of it being too much for a 13 year old. I am not overweight. I just want to have a healthy lifestyle.",2020-08-08 03:27:16
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99ByxHfgO3tI","UCuFEiEry-YdGByYQeILZWLA","A Pizza","lol it's true. without my phone I wouldn't have started working out",2020-08-05 12:03:39
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99BR3erLi7ug","UCGiJINd-slVdeUXfQQxhojQ","Cindy Jiang","Sarah Kochi ily 🥰",2020-07-22 22:54:42
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99BR3VQsD28s","UCCHKU2ybynyd394BYvbdt8g","Sarah Kochi","HAHAHHAHA",2020-07-22 22:53:17
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99BR3NfAxIAJ","UCGiJINd-slVdeUXfQQxhojQ","Cindy Jiang","Lily McCabe lol thanks",2020-07-22 22:52:13
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99BR36l0VVGU","UCXoEIBLpF7rz1fPWQqGuIGg","Lily McCabe","low key proud of myself for getting you to 1k likes",2020-07-22 22:49:55
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99BMawo8UJRt","UCmAiPQbiS6DT2XhY33Z_6tQ","Kahlia Inglis","@Little Amigo not just hispanic, my boyfriends family is Greek and so often I hear ""It's because of the screens"" and dumb stuff like that",2020-07-21 05:18:03
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99B65azIyt0R","UC6ojvyN0nEbIkLNPRs1T9HQ","Little Amigo","Hispanic moms be blaming everything on their kid's phones even if its getting sick lmao",2020-07-14 19:27:36
"Ugz2sbqJpGNYw9qpsYJ4AaABAg.99Y-jsESdr99ATEghmvIql","UCJr1oaKA5BOLge2lGVGVlEA","shaham m.","Lmao",2020-06-28 22:38:10
"Ugy30NbMOfX5-0BdGzx4AaABAg.99V8Ch71E3199gsYElcfsG","UCQavadeGdD4QKFN3CGrILVA","100 subscribers with no videos","Im doing three at the same time this is such a bad idea-",2020-06-09 18:33:07
"Ugz_OyTPIN98MqYi-JJ4AaABAg.99V3QQh2pBI9DJ0AUXOAA3","UCSYQelBRuAxSXrKWqNVzSSA","JOKER","Congrats!
I’ve never seen before the person who actually finished one’s exercise plan in the YouTube comment section.
Everyone stop at around day3😂",2020-09-07 12:53:04
"Ugz_OyTPIN98MqYi-JJ4AaABAg.99V3QQh2pBI9ClLiMlz6kr","UCtBlGFaWz37ywdKhJwhkEkA","Izzy","Congrats on finishing 😄👏👏👏",2020-08-25 01:47:55
